"张说","未知","张说(667年～730年) 唐代文学家，诗人，政治家。字道济，一字说之。原籍范阳（今河北涿县），世居河东（今山西永济），徙家洛阳。","{"故事：不做伪证":"　　张说入朝为官时，武则天的两个内宠张昌宗、张易之兄弟权倾朝野，多为不法。满朝官员中只有出名的硬汉宰相魏元忠不怕他们的淫威。张氏兄弟对魏元忠恨得要死，千方百计想把魏元忠除掉。他们在太后面前诬告魏元忠，说魏元忠在背后议论：太后老了，不如跟太子靠得住。武则天一听就火了，把魏元忠打进了牢监，准备亲自审讯，并且要张昌宗他们两人当面揭发。　　张昌宗恐怕辩不过魏元忠，就偷偷地去找魏元忠的部下张说，要张说作伪证，并且许诺说，只要张说答应，将来就提拔他。　　第二天，武则天上朝，召集太子和宰相，让张昌宗和魏元忠当面对质。魏元忠说什么也不承认有这回事。两人争论了半天，没有结果。张昌宗说：“张说亲耳听到魏元忠说过这些话，可以找他来作证。”武则天立刻传令张说进宫，张说进了朝堂。武则天问他说：“你听到魏元忠诽谤朝廷的话了吗?” 魏元忠一见张说进来，就高声叫起来说：“张说，你想跟张昌宗一起诬陷人吗?”张说回过头来哼了一声说：“魏公枉做宰相，竟说出这种不懂道理的话来。”张昌宗一看张说的话不对头，就在旁边催促他，说：“你别去管他，快来作证。”张说向武则天说：“陛下请看，在陛下面前，他还这样胁迫我，可以想象他在宫外是怎样作威作福了。现在我不能不实说，我确实没听魏元忠说过反对陛下的话，只是张昌宗逼我做伪证罢了。”　　武则天是个聪明人，听了张说的答话，知道魏元忠的确冤枉，但是她又不愿张昌宗他们下不了台阶，就骂张说说：“你真是反复无常的小人。”说着，就命令侍从把张说抓起来。以后，武则天又派人审讯张说。张说横下一条心，咬定他没有听到魏元忠说过谋反的话。因此，张说在朝廷大臣中获得了很高的声誉。 ▲","故事：剖疑护太子":"　　从武则天末年，唐朝屡次发生政变。睿宗李旦登基以后，政局仍不稳定，潜伏着政变危机，太平公主党徒众多，宰相七人，五出其门，文武大臣，大半附之，严重威胁着太子李隆基的地位。 传说睿宗景云年间的一天，皇帝早朝时对大臣们说：“最近有术士预言五日之内有军队进攻皇宫，大家说怎么办?”大臣们一听，大为震惊，纷纷要求皇帝调查此事，并加以警惕。张说出班奏道：“臣以为这是一些人散布的谗言，他们主要是想诬陷太子罢了。皇上如果以太子监国，处理朝政，加强太子的实权地位，则君臣名分就会固定下来，有利于稳定人心和政局。弄奸的小人就没有胆量再搞破坏，这样流言蜚语就不会再有人传播了。”　　张说的建议，得到了其他大臣的赞同，睿宗皇帝立即下诏自即日起由太子李隆基监国执政，从而为太子李隆基地位的巩固奠定了基础。 ▲","故事：姚崇算计张说":"　　姚崇是唐玄宗早期的著名贤相，死后葬于洛阳，姚崇曾与张说一起在朝中为相，但两人之间的政见多有不合，因而隔阂很深。　　传说姚崇病危时，对守在身边的几个儿子说：“张说丞相与我政见不和，但他才华出众，文章妙绝天下。我死后希望能让他来给我写墓志。我们关系不好，但张丞相向来喜欢炫耀，爱好排场，尤其喜欢华美服饰，珍贵宝物。我死后，他一定会来吊唁。你们把我的服饰玩物中，宝贵值钱的东西放在床帐前。张说假如不看，你们就无希望了；假如他注意这些东西，就把他喜欢的玩物给他送去，乘机请他为我写篇墓志。拿到文章就镌刻，并把它送给皇帝过目。张丞相考虑问题常比我慢，几天后一定要反悔。假如他收回碑文，就告诉他皇帝已经同意，并领他看刻好的石碑。”　　姚崇死后，张说果然来了。张说看到姚家陈列的服饰、玩物，眼露欲光，看了三四遍。姚家人按姚崇吩咐的那样去做，张说果然收下赠物，写了一篇祭文，叙述姚崇的生平，褒扬姚崇的政绩，详尽而生动。张说本来就是当时有名的诗人，故文章一出，就被大家称为杰作。姚家人连忙呈上皇帝过目并刻石。　　几天后，张说果然派人来索要稿本，说文辞不够周密，想修改修改。姚崇的儿子们领来人看了已刻好的石碑，并告知皇上已过目同意。仆人回告张说，张说非常悔恨，抚着胸说：“死去的姚崇还能算计活着的张说，我今天才知道我的才能不如他的呀!” ▲","性格特点":"　　张说有才智，但脾气暴躁，又好受人贿赂。百官凡奏事有不合他心意的，“好面折之，至于叱骂”，所以与同僚的关系不甚融洽。开元十四年（726年）二月，玄宗召回河南尹崔隐甫，欲授任要官，张说却认为他不通文学，遂奏请拟任金吾大将军；前殿中崔月用与张说关系密切，便推荐他为御史大夫。玄宗拒绝了他的意见，即以隐甫为御史大夫，隐甫心里怨望张说。　　御史中丞宇文融，曾建议检括天下游户及籍外占田，设置十道劝农事，分行郡县督责检查，张说担心扰民，屡次从中阻止。这时，宇文融又请求吏部设立十铨，与苏颋等分管选举，凡有论奏，张说又极力抑止，“于是铨选失序”。宇文融愤怒已极，即联合崔隐甫、李林甫共同弹劾张说，说他招引术士王庆则“祠祷解，而奏表其闾”，引僧人道岸“窥诇时事，冒署右职”；其亲吏张观、范尧臣依据张说权势，“市权招赂”，又擅自给太原九姓羊钱千万，言辞“丑惨”。玄宗十分恼怒，即敕令源乾曜、崔隐甫、刑部尚书韦抗于御史台鞫审张说。　　源乾曜奉诏鞫审张说，罪状多属实，玄宗派高力士去看张说，见他蓬首垢面，坐在草地上，使用的是瓦器，吃的是粗食，以表示“自罚忧惧”。高力士将此情况回报玄宗，并说：“说往纳忠，于国有功。”玄宗听后也很怜悯他，仅罢去中书令职务，命在集贤院专修国史，只诛杀王庆则等人，受株连者十余人。　　开元十五年（727年）正月，御史大夫崔隐甫与中丞宇文融唯恐玄宗再进用张说，一再上言诋毁他。于是“各为朋党”，相互攻讦。玄宗疾恨朝臣朋比为奸，因命张说致仕，隐甫被免官，宇文融也被出为魏州刺史。　　开元十六年（728年）二月，以尚书右丞相致仕的张说兼任集贤殿学士。张说虽罢知政事，专文史之任，但玄宗对他的宠遇不衰，“朝廷每有大事，上常遣中使访之”，以征询张说的意见。　　开元十七年（729年），再拜张说为尚书右丞相，集贤院学士。不久，又代源乾曜为尚书左丞相。他上任那天，玄宗特命有司供帐，奏音乐，具酒馔，并作御诗一篇以叙此事，仪式热烈而隆重。不久，又以修撰谒陵仪注有功，加封开府仪同三司，其长子张均为中书舍人，次子张垍尚宁亲公主，拜驸马都尉。“当时荣宠，莫与为比。”　　开元十八年（730年），张说患病，玄宗每天都遣中使前去看望，并御笔写药方赐予他。由于医治无效，这年十二月病卒。时年六十四岁。赠太师，谥曰文贞。玄宗还亲自为张说撰神道碑文。　　张说曾三任宰弼，擅长文学。一生掌文学之任三十多年。有助成文治之功，也颇有武略，可谓文武兼资。他明于政体，改革不合时宜的政治和军事制度。故史家称赞他“发明典章，开元文物彬彬，说居力多”，是推动“开元之治”的一位重要人物。 ▲"}","https://guwen-1252396323.cos.ap-chengdu.myqcloud.com/headImage/20180914152415546.jpg"
"邓剡","未知","邓剡（1232-1303），字光荐，又字中甫，号中斋。庐陵人（今江西省吉安县永阳镇邓家村）。南宋末年爱国诗人、词作家，第一个为文天祥作传的人。他与文天祥、刘辰翁是白鹭洲书院的同学。","{"生平":"　　邓剡 景定三年（1262）进士及第，后隐居在家。左丞相江万里多次要他出来做官，他都谢绝。而文天祥起兵勤王，他却举家参加。后来家中老幼12口死于广东香山兵燹。他抑制家破人亡的个人悲痛，毅然跋山涉水，奔赴抗元前线。祥兴元年（1278），任礼部侍郎，二年（1279），厓山海战时，陆秀夫抱帝赴海死，邓剡也悲愤投海，但两次都被元兵捞起。张弘范劝降，被拒绝，于是将邓剡和文天祥一同押送元都燕京。邓因病重被留在金陵就医。文天祥在柴市英勇就义后，邓剡不忘友人的重托，怀着极其悲痛而又崇敬的心情，撰写了《文信国公墓志铭》、《信国公像赞》、《文丞相传》、《文丞相督府忠义传》，以及《哭文丞相》、《挽文信公》等诗，向人们介绍了文天祥的生平事迹，颂扬了文天祥为国为民的爱国主义精神和坚贞不渝的民族气节。　　邓剡是庐陵诗派、庐陵词派的代表作家之一。他的诗造诣很深，风格“浑涵有英气，锻炼如自然”。所著《续宋书》、《德祐日记》、《填海录》、《东海集》、《词林纪事》等书，惜已失传。不过在《文山先生全集》中，文天祥保存了邓光荐《驿中言别》、《行宫》、《满江红·和王昭仪题壁》、《浪淘沙·秋旅》、《送行三首》等诗词，今有《中斋词》一卷行世。（李建兰）　　景定三年（1262）进士，为文天祥门友。剡以诗名世，江万里屡荐不就，后随天祥赞募勤王。宋末，元兵至，携家入闽。端宗即位，广东制置使赵潽晋辟为斡办官，荐除宣教郎、宗正寺簿。祥兴元年（1278）六月，从驾至硅山，除秘书丞，兼权礼部侍郎，迁直学士。宋亡，投海者再，元兵打捞之，不得死。元将张弘范礼致之，与文天祥同押北上，舟中唱和。有诗集名《东海集》，天祥为序。至建康以病留，天祥赋诗别之。久之，得放归。张弘范卒后，其子张珪袭父职，于至元十九年（1282）迎邓剡师事之二十三年（1286），程钜夫以侍御史行台至金陵，邓剡有《烛影摇红》词贺其得子。　　卒于大德七年。　　邓光荐撰有《中斋集》、《东海集》、《续宋书》等，不传。有《中斋词》一卷，今人赵万里收入《校辑宋金元人词》中。文散见《文山先生全集》(“附录“)等书，诗散见《吴礼部诗话》、《天下同文集》、《庐陵县志》等书。 ▲"}","https://guwen-1252396323.cos.ap-chengdu.myqcloud.com/headImage/20180914152531661.jpg"
"上官仪","未知","上官仪（约608～665年1月4日）字游韶，陕州陕县（今河南三门峡陕县）人，生于江都。贞观初，擢进士第，召授弘文馆直学士，迁秘书郎。唐高宗时供职门下省，颇受唐高宗和武则天的赏识。龙朔二年（662年），成为宰相。后来高宗不满武后跋扈，上官仪向高宗建议废后，高宗亦以为然，由上官仪草诏。武后涕泣陈请，事遂中缀，自此武后深恶上官仪。麟德元年（664年），上官仪被诛，家产和人口被抄没，其一子上官庭芝也同时被诛杀。中宗即位后，因上官庭芝女上官婉儿为昭容，对上官仪父子有所追赠，绣像凌烟阁，追封为楚国公。","{"评价":"　　上官仪，一个与洛阳有着不解之缘的人，一个久居洛阳死于洛阳的人。他的名字很特别。“上官“这个复姓，好听，好记，高贵，神秘，许多武侠小说里的厉害角色，都姓上官。或许看到“上官仪“这个名字，不少人会联想到某个神秘帮派的最高首领，他面冷气傲，武功超群，只报名字，便吓得众人胆战心惊。然而，真正的上官仪却不会武功，他最擅长的是写诗、写奏折，舞文弄墨，精于案牍。　　他写诗，没有李白的名气大，达不到妇孺皆知的程度；他从政，没有长孙无忌的威望高，最后还落了个身首异处。即便如此，他仍是一个真诚的诗人，一个被政治出卖的诗人。他创下的“上官体“，对推动唐诗走向成熟，有着不可磨灭的功勋。他赤胆忠心辅佐唐太宗、唐高宗，为救皇帝脱离困境，不惜押上性命！遗憾的是，他把宝押错了，把命搭上了。　　历史没有刻意地去记忆上官仪的生日，却记住了他的死。古往今来，有的人死得很壮烈，有的人死得很古怪，上官仪就是一个死得很古怪的人。所以，他的卒年，历史记得很清楚，他的生年，历史记得很模糊。他生于公元608年前后，这正是隋炀帝杨广最丧心病狂的时候，在他的黑暗统治下，老百姓死的死，逃的逃，没有安生日子。上官仪的家乡在陕州，也就是今天的河南陕县，离洛阳不远，直接受隋炀帝淫威的辐射。这样，上官仪的生存环境很糟糕。在他很小的时候，父亲就被人杀害了。好心人把上官仪藏到一座寺庙里，使他侥幸逃过了仇家的追杀。　　后来，李渊父子率领农民起义军推翻了隋朝，建立了唐朝，解放了上官仪的家乡，上官仪这才结束了东躲西藏的窝囊日子。　　童年的苦难经历，磨砺了上官仪的意志，使他拥有同龄人难以企及的成熟和智慧。他重拾学业，用心苦读，没几年便可写出漂亮诗文。乡邻们都说，上官仪真是个才子啊！才子在民间，而朝廷不知，是很遗憾的一件事情。上官仪不愿自己的才华被埋没，决定考官。贞观初年，唐太宗李世民执政，普通人要想当官，必须通过科举考试，进士及第者，才有当官的机会。那些考不中进士的人，顶多当个跑腿的差役，没有官职，不入品流。但要考中进士，谈何容易！每年的应试者都有数千人，最后被录取的，却只有寥寥数人，那可真是千里挑一，比如今的公务员考试难得多！当时的读书人，多是年年备考，考了又考，有的人连考十几次仍然不中，耗费了岁月，贻误了青春。所以有“五十少进士”之说，意思是说考中进士很难很难，以致50岁的进士还称得上“年轻”，还为“少年”，难怪有人感叹“太宗皇帝真长策，赚得英雄尽白头”了。　　上官仪一头乌发，远没到“白头”的年纪，他能考中进士吗？亲戚们都替他捏着一把汗。上官仪却一点也不紧张，他昂着头，挺着胸，踌躇满志，进了考场。没过多久，发榜了，上官仪榜上有名，考了个全国第3名，进士及第！这下子不得了，太宗皇帝御笔亲点，让他当了弘文馆直学士——如今我们所看到的《晋书》 ，就是上官仪在这个岗位上参与编修的，此为后话，这里撇过不提。且说唐太宗很快又提拔上官仪当了机要“秘书”，专管校对皇帝的诗文。上官仪成了最年轻的侍臣。唐太宗特别喜欢这个年轻人，每次宴会群臣，都要让他作陪。　　上官仪的好运气来了！此后步步高升，俸禄越领越多，官职越做越大，及至唐高宗李治即位时，他又连升三级，先任秘书少监，再任西台侍郎，最后当上了世人瞩目的宰相！　　当上宰相的上官仪，心里美滋滋的，看啥都觉得美丽，看啥都觉得有诗意，于是诗兴大发，经常写诗。他写得最多的，是洛阳城的黎明，是洛河边的美景。你可能会感到疑惑：唐朝的京城是长安，上官仪为何不写长安写洛阳呢？莫非洛阳有他最牵挂的人或物？看官有所不知，上官仪一生中最得意的黄金时光，大部分是在洛阳度过的。他钟情洛阳，实在是因为他与洛阳的缘分深，而这种缘分，又因他生命的句号画在了洛阳而加深了。话说唐高宗是个典型的“气管炎”（妻管严），他惧内惧得要死，皇后武媚娘咳嗽一声，都吓得他半天不敢说话。这武媚娘就是后来的则天女皇。传说她用毒辣手段害死了高宗的前妻王皇后和萧淑妃。或许是做贼心虚，她夜夜梦见这俩人化作厉鬼向她索命。为了睡得安稳，她就劝高宗换个“办公地点”，把朝堂从长安搬到了东都洛阳。上官仪身为当朝宰相，自然也跟着皇帝来到了洛阳。那天，他像往常一样上早朝。时近破晓，皇城外边静悄悄的。城门外的天津桥铁链高锁，要等到天明后才会打开。上官仪骑着马来到桥头的洛堤上，与百官们一起等候放行入宫。　　几声鸟叫，划破了黎明前的寂静；几缕秋风，吹散了天边的一片乌云。月光皎洁，洒落点点银辉，洛河水波光粼粼，美丽动人。远处龙门山墨色如黛，令人浮想联翩。上官仪陶醉了。洛阳山水秀美，此般美景，在长安何曾见到过？他觉得有必要抒发一下澎湃于心的感情，于是略一沉吟，吟出一首诗：“脉脉广川流，驱马历长洲。鹊飞山月曙，蝉噪野风秋。”周围的官员们一听，哎哟，好诗！音韵清亮，宰相出口不凡！有那善于拍马逢迎的，当即找来笔墨纸张，将此诗认真记录。这首诗，就是《入朝洛堤步月》。　　上官仪一生写诗无数， 《入朝洛堤步月》是其代表作。有人喜欢这首诗，认为它对仗工整，遣词清丽婉转，值得细细品味。也有人认为它缺乏深意，过于雕琢，属于面目死板的应制诗。上官仪的诗歌，确实大部分都属于应制诗。这倒不能怪他，实在是当时文坛风气使然。初唐诗人受齐梁文风影响，写诗时过于讲究声辞之美。唐太宗是个文学爱好者，对这点更是看得很重。在他的影响下，唐初的宫廷文学多局限于应制咏物的范畴。上官仪身为朝臣，难免受流习影响，所以他的诗作，多数有着奉命应制的呆板面貌。但与他同时代的诗人们相比，上官仪的诗歌还是可圈可点的。他避开了一般人言辞空洞、一味堆砌的毛病，注重细节描写，善于借景抒情。他以高度纯熟的白描技巧，把五言诗的写作方式大大地推进了一步，成为人们模仿取法的一种新的诗体，人称“上官体”。　　“上官体”虽显呆板，但正因为有了一定的程式，使后来学诗的人有了范本可寻，却也承上启下，推动诗歌形式走向了规范。我们在欣赏李白诗歌狂放的同时，不妨品味一下“上官体”的严谨。　　上官仪会写诗，是个诗人。但诗人只是他的第二身份，他的人生目标，是从政。可惜政治不是啥好东西，上官仪最后死在了“政治”二字上。 ▲","人物生平":"早年经历　　上官仪自幼随父亲上官弘迁居江都（今江苏扬州）。大业十四年（618年），上官弘在江都之变中遇害。上官仪因藏匿得以幸免，为求避祸，自行披剃为僧。他研习佛典，精通《三论》，而且涉猎经史，善做文章。累职拜相　　贞观年间，上官仪得到扬州都督杨仁恭的器重，并入京参加科举考试，考中进士，被授为弘文馆直学士，累迁至秘书郎。当时，唐太宗常命上官仪起草诏谕，还让他参与宫中宴集，侍宴赋诗。　　贞观二十二年（648年），宰相房玄龄、褚遂良等人修成《晋书》。上官仪因曾参与《晋书》修撰工作，被改授为起居郎。　　贞观二十三年（649年），唐高宗继位，上官仪又升任秘书少监。　　显庆元年（656年），唐高宗立五子李弘为皇太子，后任命上官仪为太子中舍人。　　龙朔二年（662年），上官仪升任西台侍郎、同东西台三品，成为宰相，又加银青光禄大夫，仍兼弘文馆学士。含冤遇害　　麟德元年（664年），皇后武则天引道士入宫，行厌胜之术，被宦官王伏胜告发。当时，唐高宗常被武则天压制，对她已有不满，意欲将她废为庶人，便密召上官仪商议。上官仪道：“皇后专横，海内失望，应废黜以顺人心。”高宗便命他起草废后诏书。武则天得到消息，向高宗申诉辩解。高宗又不忍废后，因怕武后怨怒，便道：“这都是上官仪教我的。”　　同年十二月（665年1月），武则天指使亲信许敬宗，诬陷上官仪、王伏胜勾结废太子李忠，图谋叛逆。上官仪曾在李忠的陈王府担任谘议参军，与王伏胜一同事奉过李忠，因此遭到诬陷。不久，上官仪下狱，与儿子上官庭芝、王伏胜一同被处死，家产抄没。李忠也被赐死于贬所。从此，唐高宗大权旁落，朝政完全由武则天掌控。　　上官仪遇害时，孙女上官婉儿尚在襁褓，与母亲郑氏一同被没入掖庭，充为官婢。她生性聪颖，逐渐得到武则天的重用，被引为亲信女官，掌管宫中制诰。　　神龙元年（705年），唐中宗继位，上官婉儿被册为昭容。上官仪得以平反，追赠中书令、秦州都督、楚国公，并被以礼改葬。▲"}","https://guwen-1252396323.cos.ap-chengdu.myqcloud.com/headImage/20180914152531125.jpg"
"李致远","未知","李致远，生平事迹不详。何梦华抄本《太平乐府》注云“江右（今江西）”至元中，客居溧阳（今属江苏）。存小令26首，套数4篇及杂剧《还牢未》。仇远相交甚密。据仇远写给李致远的《和李志远君深秀才》诗中说他“有才未遇政绩损”“亦固穷忘怨尤”“一瓢陋巷誓不出，孤云野鹤心自由”，可以看出他仕途不顺，一生郁郁不得志，但性格孤傲清高。《太和正音谱》列其为曲坛名家，评其曲曰：“如玉匣昆吾。”","{}",""
"孙道绚","未知","孙道绚，号冲虚居士，宋代建安（今福建建瓯）人。善诗词，笔力甚高。遗词六首。","{}","https://guwen-1252396323.cos.ap-chengdu.myqcloud.com/headImage/20180914152533155.jpg"
"赵彦昭","未知","[唐]（公元？年至七一四年后不久）字奂然，甘州张掖人。生年不详，约卒于唐玄宗开元二年后不久。少豪迈，风骨秀爽。及进士第，调南部尉。历左台监察御史。中宗时，累迁中书侍郎，同中书门下平章事。睿宗立，出为宋州刺史。后入为吏部侍郎，迁刑部尚书，封耿国公。寻贬江州别驾，卒。彦昭所作诗，《全唐诗录》存一卷，传于世。","{}",""
"王应麟","未知","王应麟（1223—1296），南宋官员、经史学者。字伯厚，号深宁居士，又号厚斋。庆元府鄞县（今浙江省宁波市鄞州区）人。理宗淳祐元年进士，宝祐四年复中博学宏词科。历官太常寺主簿、通判台州，召为秘节监、权中书舍人，知徽州、礼部尚书兼给事中等职。其为人正直敢言，屡次冒犯权臣丁大全、贾似道而遭罢斥，后辞官回乡，专意著述二十年。为学宗朱熹，涉猎经史百家、天文地理，熟悉掌故制度，长于考证。一生著述颇富，计有二十余种、六百多卷，相传《三字经》为其所著。","{}","https://guwen-1252396323.cos.ap-chengdu.myqcloud.com/headImage/20180914152534159.jpg"
"顾敻","未知","［约公元九二八年前后在世］字、里、生卒年均无考，约后唐明宗天成中前后在世前蜀王建通正时，（公元九一六年）以小臣给事内庭。久之，擢茂州刺史。后蜀建国，敻又事孟知祥，累官至太尉。性好诙谐，仁前蜀时，见武官多拳勇之夫，遂作武举谍以讥刺他们，一时传笑。敻工词，作风间似温庭筠，今存五十五首（见花间集及唐五代词）。","{}",""
"李陵","未知","李陵（公元前134—前74年），字少卿，汉族，陇西成纪（今甘肃天水市秦安县）人。西汉名将，飞将军李广长孙，李当户的遗腹子。善骑射，爱士卒，颇得美名。天汉二年（前99年）奉汉武帝之命出征匈奴，率五千步兵与八万匈奴兵战于浚稽山，最后因寡不敌众兵败投降。其一生充满国仇家恨的矛盾，他本人也因此引起争议。他的传奇经历使得他成为后世文艺作品的对象及原型。","{"历史误读":"　　如果将李陵投降的原因尽归于其贪生怕死，似乎不太能让人信服。作为从小熟谙“虽忠不烈，视死如归”之道理的名将李广之后，作为临十余倍于己之敌苦战近十日而毫无惧色的一代名将，生死似乎不应当是特别重大的问题。《答苏武书》所道：“陵岂偷生之士，而惜死之人哉？宁有背君亲，捐妻子，而反为利者乎？然陵不死，有所为也，故欲如前书之言，报恩於国主耳”。这应该是一个比较合理的解释。更何况司马迁《报任安书》所言：“身虽陷败彼，彼观其意，且欲得其当而报汉。”司马迁“其文直，其事核，不虚美，不隐恶”，所言是属实的。而况李陵在最后关头，确实是想一死了之的。之所以不死而要受降，或许这是因为他毕竟还年轻气盛，要是因为“兵不利，战不善”而兵败的话，恐怕他早就跟匈奴拼了。然而自己明明被人算计，而功业不成，如此赴死于国事无补，自己也死难瞑目。况且就这样稀里糊涂地战死，对皇帝没法交代，也愧对他祖父李广的在天之灵，更对不住那些跟着他拼死血战的五千将士。投降也是让兵士们尽可能杀出重围向汉武报信，似乎别有考虑。李陵欲“有所为也”，自己且暂留此有用之身，待来日寻的时机再立奇功，譬如生擒或刺杀单于，至少也可以向他祖父李广学习，想办法逃脱，这在苏武返回汉朝后是得到证实的. 其后，汉遣使者出使匈奴，李陵对使者说：“吾为汉将步卒五千人横行匈奴，以亡救而败，何负于汉而诛吾家？”使者说：“汉闻李少卿教匈奴为兵。”李陵说：“乃李绪，非我也。”（《汉书·李广苏建传》）李绪本为汉塞外都尉，居奚侯城，后降匈奴。李陵痛其家因李绪而被诛，便叫人刺杀了李绪。匈奴大阏氏要杀陵，单于将其藏于北方，大阏氏死才回来。　　不难看出李陵终究是心系故国，李陵如果“上念老母，临年被戮；妻子无辜，并为鲸鲵”，则实在有千万条理由可以带上匈奴兵马，杀回汉地。然而李陵却没有这么作，反而先是冒着生命危险刺杀了李绪，为自己复仇、也为汉家清除了一大隐患；此后更带着被单于要求而娶之的其之女儿，住到偏远的地方，基本和匈奴采取不合作的态度。只有在遇到单于要决大事时，才“入与决”。　　李陵在匈奴呆了二十五年，和他太太拓跋氏生养了几个儿女，余则基本无所事事，惟苟且其百死之身而已。中间曾被单于指派当说客去劝降老朋友苏武，两人见了几面，喝了点酒，大概相互还赠送了几首诗（但今存于《昭明文选》和《艺文类聚》中之别诗，疑为后人伪托）。苏武当然没有被说动，但两个人仍保持着很深的友谊，以致于后来苏武还朝，还颇为他讲了几句话。　　李陵的真正为匈奴“效劳”，是在征和三年（前90），在匈奴和汉军进行的一次大规模的会战中，李陵被信人不疑的单于安排协从一匈奴大将军围攻汉军。而他将和汉军会战的初战地点，竟正是最终导致他家破人亡身败名裂的与匈奴最后一战的战地：浚稽山。这是否是暝暝之中的一种安排？　　征和三年，李陵作为汉朝的降将，大抵第一次参加了匈奴和汉之间大规模会战。由于后世有不少汉奸或试图当汉奸者，总绞尽脑汁试图从李陵的这一次参战中，提取出自己也可安然地替新主子卖命的心灵解脱的泻药，因此，我们有必要对这次会战，多作一些了解。　　《汉书卷九十四上·匈奴传》：“单于既立六年，而匈奴入上谷、五原，杀略吏民。其年，匈奴复入五原、酒泉，杀两部都尉。於是汉遣贰师将军七万人出五原，御史大夫商丘成将叁万馀人出西河（作者按：《资治通鉴卷二十二》载商丘成所带兵为二万人），重合侯莽通将四万骑出酒泉千馀里。单于闻汉兵大出，悉遣其辎重，徙赵信城北邸郅居水。　　左贤王驱其人民度余吾水六七百里，居兜衔山。单于自将精兵左安侯度姑且水。御史大夫军至追斜径，无所见，还。匈奴使大将与李陵将叁万馀骑追汉军，至浚稽山合，转战九日，汉兵陷陈却敌，杀伤虏甚众。至蒲奴水，虏不利，还去”。《资治通鉴卷二十二·汉纪十四世宗孝武皇帝下之下》所载本乎此，惟商丘成所带兵为二万人，与汉书异，不赘述。上述所引之文清楚明了，亦不再加解释。　李陵所带的匈奴军，和汉御史大夫商丘成所领之汉兵，会战于浚稽山。浚稽山正是数年前李陵最后一次与匈奴决战之地点。那时，李陵曾“将其步卒五千人出居延，北行叁十日，至浚稽山止营，举图所过山川地形，使麾下骑陈步乐还以闻”（《汉书卷五四·李广苏建传第二十四》），因此，他对浚稽山一代的地形，无疑是十分熟悉的。李陵自幼“有广之风”，乃一代名将，精通兵法；同时，熟悉地形要略，对于带兵打仗之将而言，极为重要；因此，李陵可谓占尽地利。　　反观商丘成，“（征和二年）九月，商丘成为御史大夫”（《资治通鉴卷二十二·汉纪十四世宗孝武皇帝下之下》）；御史大夫之职责，不是来带兵打仗的。商丘成和李陵相比，更有天壤之别。同时，商丘成带兵迎击匈奴，是征和三年五月。换言之，从他新官上任当御史大夫到出兵西河，前后只有半年多一点的时间。这么短的时间要想熟悉兵权军事、上下沟通，是相当困难的。又，汉军之与匈奴兵会于浚稽山，乃是被其骑兵穷追而至的，而非如当初李陵先在彼处安营扎寨，勘探地形。对此处之地形，商丘成纵是绝代军事天才，恐怕慌乱之中也断难熟悉。如此，汉军之地利有大亏之处。　　又，以兵力计，即本《汉书》，商丘成所带兵不过三万余，与李陵所带兵持平。然而李陵所引乃匈奴之精锐骑兵，战斗力十分强劲。同时，汉兵乃以远兵来袭，疲惫已极。面对的是以逸待劳之匈奴军，并被穷追猛打退入浚稽山，其战斗力实在大可值得商榷。于此点上看，则汉军实力上又有大亏之处。　　再，当年李陵“所将屯边者，皆荆楚勇士奇材剑客也，力扼虎，射命中”。那五千兵马还个个效命，以一当十。面对匈奴八万之兵，相持亦不过十日左右，最终是以大部战死，自己被俘，“军人分散、脱至塞者四百馀人”作为收场。商丘成之兵虽众，大概很难和李陵之兵相提并论，在中人包围仓皇逃奔进入自己所不熟悉之浚稽山后，却反能“转战九日，汉兵陷陈却敌，杀伤虏甚众”，一个御史大夫靠一堆疲兵穷卒，最终反能把由名将所带的骁勇善战以逸待劳乘胜追击之精锐骑兵打败、最终无获而归，这难道不要让人奇怪的么？　　如果李陵真为了报一己之仇，全心全意为匈奴服务，卖起命来不遗余，那商丘纵使霍去病灵魂附体恐怕都要身首异处了。历史就是历史，更多的诠释已全然无益。虽然说如果从纯军事的角度上讲，给出一个可以接受的解释，并非难事，然而这大抵也是毫无必要的。因为无论怎么论道，都难免有以今人之胸释先人之怀之意在。短短的“匈奴使大将与李陵将三万馀骑追汉军，至浚稽山合，转战九日，汉兵陷陈却敌，杀伤虏甚众。至蒲奴水，虏不利，还去”这数十字，更也为后人留下了无穷的想象空间。▲"}","https://guwen-1252396323.cos.ap-chengdu.myqcloud.com/headImage/20180914152534229.jpg"
"彭元逊","未知","彭元逊，生卒年不详，字巽吾，庐陵（今江西吉安）人。景定二年（公元1261年）参加解试。与刘辰翁有唱和，宋亡不仕。存词20首。宋词三百首多有收录。","{}",""
"薛昭蕴","未知","薛昭蕴，字澄州，河中宝鼎（今山西荣河县）人。王衍时，官至侍郎。擅诗词，才华出众。《北梦琐言》：薛澄州昭蕴即保逊之子也。恃才傲物，亦有父风。每入朝省，弄笏而行，旁若无人。好唱《浣溪沙》词。","{}","https://guwen-1252396323.cos.ap-chengdu.myqcloud.com/headImage/20180914152535428.jpg"
